,Date,Close,Volume,Open,High,Low,H-L,O-C,SMA_7,SMA_14,SMA_21,SD_7,SD_21
1179,10/22/2018,154.78,15381630,154.76,157.34,154.46,2.8799999999999955,-0.020000000000010232,148.54857142857145,149.41071428571428,146.6461904761905,4.8691458134375205,5.54673820924233
1180,10/19/2018,154.05,19636460,155.86,157.35,153.55,3.799999999999983,1.8100000000000023,149.66714285714286,149.85214285714284,147.71761904761902,5.137063734241324,4.572419386668574
1181,10/18/2018,154.92,21123820,158.51,158.66,153.28,5.3799999999999955,3.5900000000000034,151.5,150.09428571428572,148.4504761904762,4.183308100869182,4.425488081767701
1182,10/17/2018,159.42,17307030,159.56,160.49,157.95,2.5400000000000205,0.14000000000001478,153.50714285714284,150.77142857142857,149.19190476190474,4.1220856949266285,4.895512862861154
1183,10/16/2018,158.78,18711620,155.4,159.46,155.01,4.450000000000017,-3.3799999999999955,154.62571428571428,151.49285714285716,149.8852380952381,4.36759223198419,5.1789850540852775
1184,10/15/2018,153.52,15194060,153.32,155.57,152.55,3.019999999999982,-0.20000000000001705,155.6942857142857,151.71928571428572,150.4261904761905,2.379438709350127,4.9184585758006545
1185,10/12/2018,153.74,25209770,156.73,156.89,151.3,5.589999999999975,2.9899999999999807,155.60142857142858,151.86142857142858,151.00666666666666,2.4504450519255276,4.521853970806147
1186,10/11/2018,153.35,35225150,150.13,154.81,149.16,5.650000000000006,-3.219999999999999,155.39714285714285,151.97285714285712,151.40619047619046,2.5861858291667272,4.32735655589721
1187,10/10/2018,151.38,30143210,156.82,157.69,151.31,6.3799999999999955,5.439999999999998,155.0157142857143,152.3414285714286,151.57333333333332,2.9842467343627557,4.251056731366339
1188,10/9/2018,157.9,18494270,157.69,160.59,157.42,3.170000000000016,-0.21000000000000796,155.44142857142856,153.47071428571425,151.87666666666667,3.17478833192176,4.469464546597828
1189,10/8/2018,157.25,23825100,155.54,158.34,154.39,3.950000000000017,-1.710000000000008,155.1314285714286,154.3192857142857,152.22476190476192,2.8060911637317982,4.594016346339837
1190,10/5/2018,157.33,25727470,159.21,160.9,156.2,4.700000000000017,1.8799999999999955,154.92428571428573,154.775,152.63666666666666,2.5320009027555526,4.6477675644651795
1191,10/4/2018,158.85,25707300,161.46,161.46,157.35,4.110000000000014,2.6100000000000136,155.6857142857143,155.69,153.04142857142855,2.8239148780054486,4.80609538576836
1192,10/3/2018,162.43,23086120,160.0,163.66,159.53,4.1299999999999955,-2.430000000000007,156.92714285714285,156.26428571428573,153.55,3.6230406856185575,5.210647752435473
1193,10/2/2018,159.33,35303190,161.58,162.28,158.67,3.6100000000000136,2.25,157.78142857142856,156.58928571428572,153.9090476190476,3.3323586670460132,5.341444472011268
1194,10/1/2018,162.44,26260420,163.03,165.88,161.26,4.6200000000000045,0.5900000000000034,159.36142857142858,157.1885714285714,154.68142857142857,2.2314750620388275,5.3467198221997
1195,9/28/2018,164.46,33786480,168.33,168.79,162.56,6.22999999999999,3.8700000000000045,160.29857142857142,157.87000000000003,155.74666666666667,2.816288506616454,4.924404870976104
1196,9/27/2018,168.84,27192570,167.55,171.77,167.21,4.560000000000002,-1.289999999999992,161.95428571428573,158.54285714285714,156.86428571428573,3.9170858944984377,5.1113839333633555
1197,9/26/2018,166.95,24271500,164.3,169.3,164.21,5.090000000000003,-2.6499999999999773,163.32857142857142,159.12642857142856,157.6261904761905,3.706163463632233,5.371579354516113
1198,9/25/2018,164.91,27430470,161.99,165.59,161.15,4.439999999999998,-2.9199999999999875,164.19428571428574,159.94,158.5247619047619,3.152009185404691,4.893543316497234
1199,9/24/2018,165.41,18907320,161.03,165.7,160.88,4.819999999999993,-4.3799999999999955,164.61999999999998,160.77357142857142,159.0495238095238,3.074291246251682,5.017283603889964
1200,9/21/2018,162.93,45847680,166.64,167.25,162.81,4.439999999999998,3.7099999999999795,165.1342857142857,161.45785714285716,159.43761904761905,2.2259144723478466,4.985624238505864
1201,9/20/2018,166.02,18812060,164.5,166.45,164.47,1.9799999999999898,-1.5200000000000102,165.6457142857143,162.50357142857143,160.00761904761907,1.8895577714217118,5.0229840779736605
1202,9/19/2018,163.06,19568020,160.08,163.44,159.48,3.960000000000008,-2.9799999999999898,165.44571428571427,162.87214285714285,160.3952380952381,2.0985142136458883,4.923846686325018
1203,9/18/2018,160.3,22331470,159.39,161.76,158.87,2.8899999999999864,-0.910000000000025,164.22571428571428,163.09,160.43714285714287,2.2715989753641845,4.918874000066386
1204,9/17/2018,160.58,20951950,161.92,162.06,159.77,2.289999999999992,1.339999999999975,163.31571428571428,163.32214285714286,160.52285714285713,2.274268066479919,4.904214659711486
1205,9/14/2018,162.32,21682850,161.72,162.84,160.34,2.5,-0.5999999999999943,162.9457142857143,163.57,160.94190476190474,2.1804117130053373,4.6450431849912475
1206,9/13/2018,161.36,25376900,162.0,163.32,160.86,2.4599999999999795,0.6399999999999864,162.36714285714288,163.4935714285714,161.3047619047619,1.9418094164053061,4.342067041218212
1207,9/12/2018,162.0,24033850,163.25,164.49,161.8,2.6899999999999977,1.25,162.23428571428573,163.68428571428572,161.71666666666667,1.9286511447672288,3.9415293140214547
1208,9/11/2018,165.94,20285090,163.94,167.19,163.72,3.469999999999999,-2.0,162.22285714285712,163.93428571428572,162.41,1.9025396560844228,3.252752680416512
1209,9/10/2018,164.18,19896190,163.51,165.01,162.16,2.8499999999999943,-0.6700000000000159,162.38285714285715,163.91428571428568,162.70904761904762,2.0276563999620163,3.1026019802056033
1210,9/7/2018,163.04,24151910,160.31,164.63,160.16,4.469999999999999,-2.7299999999999898,162.77428571428572,163.5,162.9847619047619,1.8115081851533998,2.839319670349352
1211,9/6/2018,162.53,41418330,166.98,166.98,160.0,6.97999999999999,4.449999999999989,163.05285714285714,163.18428571428572,163.23238095238096,1.548706065173742,2.5315763957612485
1212,9/5/2018,167.18,31191210,169.49,171.13,166.67,4.460000000000008,2.3100000000000023,163.74714285714285,163.34642857142856,163.6290476190476,2.141375837237579,2.4622325332054538
1213,9/4/2018,171.16,29460630,173.5,173.89,168.8,5.089999999999975,2.3400000000000034,165.14714285714285,163.7571428571429,164.0447619047619,3.241525948732005,2.940239138307007
1214,8/31/2018,175.73,18025110,177.15,177.62,174.98,2.640000000000015,1.420000000000016,167.10857142857142,164.67142857142858,164.8257142857143,4.799425064785419,3.7041079512132944
1215,8/30/2018,177.64,24105390,175.9,179.79,175.7,4.090000000000003,-1.7399999999999807,168.78,165.50142857142856,165.5495238095238,6.167071157913923,4.593041994349746
1216,8/29/2018,175.9,18357780,176.3,176.79,174.75,2.039999999999992,0.4000000000000057,170.45428571428573,166.41857142857143,166.09428571428572,6.299581618769081,5.107024154460308
1217,8/28/2018,176.26,15720690,178.1,178.24,175.83,2.4099999999999966,1.8400000000000034,172.34285714285716,167.55857142857144,166.44761904761904,5.6550293671173035,5.544434060170089
1218,8/27/2018,177.46,17853600,175.99,178.67,175.79,2.8799999999999955,-1.4699999999999989,174.4757142857143,168.7642857142857,166.94809523809522,3.871381567114538,6.043902397493782
1219,8/24/2018,174.65,14519920,173.7,174.82,172.92,1.9000000000000057,-0.950000000000017,175.54285714285714,169.645,167.41190476190476,2.189251883548643,6.249892494309872
1220,8/23/2018,172.9,17945260,173.09,175.55,172.83,2.719999999999999,0.18999999999999773,175.79142857142855,170.46928571428572,167.76857142857145,1.6380723282193794,6.342961678671673
1221,8/22/2018,173.64,16760320,172.21,174.24,172.13,2.1100000000000136,-1.4299999999999784,175.4928571428571,171.3007142857143,168.2785714285714,1.8303252378438108,6.364994332840928
1222,8/21/2018,172.62,19475690,172.81,174.17,171.39,2.780000000000001,0.18999999999999773,174.7757142857143,171.77785714285713,168.59285714285713,1.8322832490803393,6.410677142745966
1223,8/20/2018,172.5,21449120,174.04,174.57,170.91,3.6599999999999966,1.539999999999992,174.29,172.37214285714285,169.04238095238094,1.9324854462839136,6.3338194675545525
1224,8/17/2018,173.8,24819470,174.5,176.22,172.04,4.180000000000007,0.6999999999999886,173.9385714285714,173.1407142857143,169.6852380952381,1.7273141827165928,6.082238583813523
1225,8/16/2018,174.7,31161240,180.42,180.5,174.01,6.490000000000009,5.719999999999999,173.5442857142857,174.01,170.35761904761904,0.9122108152881597,5.799228314834012
1226,8/15/2018,179.53,32658240,179.34,180.87,174.78,6.090000000000003,-0.18999999999999773,174.24142857142857,174.8921428571429,171.17714285714288,2.45617879760685,5.822569143301312
1227,8/14/2018,181.11,18961200,180.71,181.99,178.62,3.3700000000000045,-0.4000000000000057,175.41428571428574,175.60285714285712,172.11761904761906,3.4627920196751827,5.752204711897154
1228,8/13/2018,180.05,17349150,180.1,182.61,178.9,3.710000000000008,0.04999999999998295,176.33,175.91142857142856,172.97714285714287,3.7509465472192893,5.508172240273887
1229,8/10/2018,180.26,21467940,182.04,182.1,179.42,2.680000000000007,1.7800000000000011,177.42142857142858,176.09857142857143,173.6590476190476,3.5999973545095543,5.479748994942303
1230,8/9/2018,183.09,19652850,185.85,186.57,182.48,4.090000000000003,2.759999999999991,178.93428571428572,176.61214285714283,174.5595238095238,3.407124188841385,5.3972932810675145
1231,8/8/2018,185.18,22178460,184.75,186.85,183.76,3.0900000000000034,-0.4300000000000068,180.56,177.24928571428572,175.61380952380955,3.2608383380286337,5.193114167997474
1232,8/7/2018,183.81,33127670,186.5,188.3,183.72,4.5800000000000125,2.6899999999999977,181.86142857142858,177.70285714285714,176.62714285714287,2.1666135524830428,4.548606537009149
1233,8/6/2018,185.69,49600350,178.97,185.79,178.38,7.409999999999997,-6.719999999999999,182.74142857142857,178.49142857142857,177.50857142857143,2.308205858627429,4.417963655021783
1234,8/3/2018,177.78,24730780,177.69,178.85,176.15,2.6999999999999886,-0.09000000000000341,182.26571428571427,178.83999999999997,177.8238095238095,2.9534435108051333,4.171633344609183
1235,8/2/2018,176.37,32235750,170.68,176.79,170.27,6.519999999999982,-5.689999999999998,181.73999999999998,179.035,177.8542857142857,3.6572393960594267,4.157887169493195
1236,8/1/2018,171.65,33979910,173.93,175.08,170.9,4.180000000000007,2.280000000000001,180.51,178.96571428571428,177.5690476190476,5.311619338778975,4.373209238942219
1237,7/31/2018,172.58,40213830,170.67,174.24,170.0,4.240000000000009,-1.910000000000025,179.00857142857143,178.9714285714286,177.41095238095238,5.9122512028674095,4.494881427531726
1238,7/30/2018,171.06,65129810,175.3,175.3,166.56,8.740000000000009,4.240000000000009,176.99142857142857,178.7757142857143,177.16333333333336,5.864291456417384,4.70000780140672
1239,7/27/2018,174.89,59700640,179.87,179.93,173.0,6.930000000000007,4.980000000000018,175.71714285714285,178.78928571428574,177.04095238095238,5.048034978380652,4.725288250209695
1240,7/26/2018,176.26,169059900,174.89,180.13,173.75,6.3799999999999955,-1.3700000000000045,174.36999999999998,178.55571428571426,177.11761904761903,2.614995219899887,4.697535422705163
1241,7/25/2018,217.5,45279590,215.72,218.62,214.27,4.349999999999994,-1.7800000000000011,180.0442857142857,181.155,179.24142857142857,16.6544056805255,9.898391932889536
1242,7/24/2018,214.67,28318380,215.11,216.2,212.6,3.5999999999999943,0.44000000000002615,185.5157142857143,183.62785714285715,181.1952380952381,20.97657173860509,12.456335985771464
1243,7/23/2018,210.91,15933870,210.58,211.62,208.8,2.819999999999993,-0.3299999999999841,191.1242857142857,185.81714285714284,183.01857142857145,21.880427217908057,13.86149893976445
1244,7/20/2018,209.94,16152700,208.85,211.5,208.5,3.0,-1.0900000000000034,196.46142857142857,187.73499999999999,184.80142857142857,21.147353994115917,14.815862879261882
1245,7/19/2018,208.09,11186170,208.77,209.99,207.76,2.230000000000018,0.6800000000000068,201.75142857142856,189.37142857142857,186.43428571428572,18.153814501433118,15.420005373352899
1246,7/18/2018,209.36,15322340,209.82,210.99,208.44,2.5500000000000114,0.45999999999997954,206.6757142857143,191.19642857142858,188.0847619047619,13.808088037022026,15.947132538184473
1247,7/17/2018,209.99,15239470,204.9,210.46,204.84,5.6200000000000045,-5.090000000000003,211.49428571428572,192.93214285714285,189.53523809523807,3.3495813526683933,16.505597117051575
1248,7/16/2018,207.23,10866950,207.5,208.72,206.84,1.8799999999999955,0.27000000000001023,210.02714285714288,195.03571428571428,190.77904761904762,2.393259383401884,16.820116499226856
1249,7/13/2018,207.32,11421420,207.81,208.43,206.45,1.9800000000000182,0.4900000000000091,208.97714285714284,197.2464285714286,192.07761904761907,1.438815650541349,17.002066022915066
1250,7/12/2018,206.92,15439760,203.43,207.08,203.19,3.890000000000015,-3.4899999999999807,208.40714285714284,199.7657142857143,193.34714285714284,1.3318372559151437,17.070734648178288
1251,7/11/2018,202.54,12729340,202.22,204.5,201.75,2.75,-0.3199999999999932,207.35,201.9057142857143,194.27333333333334,2.411555514611824,17.013942615786508
1252,7/10/2018,203.54,12868530,204.5,204.91,202.26,2.6500000000000057,0.960000000000008,206.7,204.22571428571428,195.14761904761903,2.766001928184859,16.995021890176005
1253,7/9/2018,204.74,18133700,204.93,205.8,202.12,3.680000000000007,0.18999999999999773,206.04,206.3578571428571,196.1442857142857,2.5697405835459954,16.910392240105722
1254,7/6/2018,203.23,19687900,198.45,203.64,197.7,5.939999999999998,-4.780000000000001,205.0742857142857,208.28428571428572,196.97952380952378,2.056970726939646,16.80103046726142
1255,7/5/2018,198.45,19582000,194.74,198.65,194.03,4.6200000000000045,-3.7099999999999795,203.82,206.92357142857145,197.96380952380952,2.9890968535763234,16.215251917927333
1256,7/3/2018,192.73,13489510,194.55,195.4,192.52,2.8799999999999955,1.8200000000000216,201.7357142857143,205.35642857142858,198.74285714285716,4.724697017251456,15.503294534663024
1257,7/2/2018,197.36,13735130,193.37,197.45,192.22,5.22999999999999,-3.990000000000009,200.36999999999998,204.3885714285714,199.96714285714287,4.342625933702424,14.218747885398061
1258,6/29/2018,194.32,15516540,197.32,197.6,193.96,3.6399999999999864,3.0,199.19571428571427,203.27285714285716,201.00238095238097,4.75028720936904,12.85065053013111
1259,6/28/2018,196.23,18153600,195.18,197.34,193.26,4.0800000000000125,-1.049999999999983,198.15142857142857,202.4257142857143,202.20095238095234,4.428699690930621,10.95181670078341
1260,6/27/2018,195.84,18697530,199.18,200.75,195.8,4.949999999999989,3.3400000000000034,196.88000000000002,201.46,203.19857142857143,3.373870181271022,9.14472322473905
1261,6/26/2018,199.0,17869610,197.6,199.1,196.23,2.8700000000000045,-1.4000000000000057,196.2757142857143,200.675,204.28142857142856,2.232852115904498,6.855058195017843
1262,6/25/2018,196.35,25170720,200.0,200.0,193.11,6.889999999999986,3.6500000000000057,195.97571428571428,199.89785714285716,203.27428571428572,2.02327174929608,6.35103264943777
1263,6/22/2018,201.74,17050440,201.16,202.24,199.31,2.930000000000007,-0.5800000000000125,197.26285714285714,199.4992857142857,202.65857142857143,2.437790764112662,5.793284289337261
1264,6/21/2018,201.5,18906350,202.76,203.39,200.09,3.299999999999983,1.259999999999991,197.8542857142857,199.11214285714283,202.2104761904762,2.9198279466714365,5.478514831762711
1265,6/20/2018,202.0,28175590,199.1,203.55,198.81,4.740000000000009,-2.9000000000000057,198.95142857142858,199.0735714285714,201.832380952381,2.811348600306901,5.184492168723802
1266,6/19/2018,197.49,19968690,196.24,197.96,193.79,4.170000000000016,-1.25,199.1314285714286,198.64142857142858,201.32761904761907,2.643384374707409,5.059284440270048
1267,6/18/2018,198.31,16470990,194.8,199.58,194.13,5.450000000000017,-3.509999999999991,199.4842857142857,198.18214285714288,200.80142857142857,2.2691617919754026,4.747102574948493
1268,6/15/2018,195.85,21833150,195.79,197.07,194.64,2.430000000000007,-0.060000000000002274,199.03428571428572,197.655,200.12809523809526,2.6599051182630076,4.366151187306297
1269,6/14/2018,196.81,19096760,193.1,197.28,192.91,4.3700000000000045,-3.710000000000008,199.1,197.53785714285712,199.6319047619048,2.5872250256596807,4.102852201873276
1270,6/13/2018,192.41,15121450,192.74,194.5,191.91,2.5900000000000034,0.3300000000000125,197.76714285714283,197.51500000000001,198.92190476190476,3.3043744455280897,3.994564580829385
1271,6/12/2018,192.4,11217070,192.17,193.28,191.56,1.7199999999999989,-0.2300000000000182,196.46714285714285,197.16071428571428,198.2304761904762,3.380220477463155,3.792473435878681
1272,6/11/2018,191.54,12885730,188.81,192.6,188.8,3.799999999999983,-2.7299999999999898,194.97285714285712,196.96214285714285,197.70666666666668,2.7865553065144373,3.9248290833199593
1273,6/8/2018,189.1,12503130,187.53,189.48,186.43,3.049999999999983,-1.5699999999999932,193.77428571428572,196.45285714285714,197.0190476190476,3.2834882728845765,4.112197593448075
1274,6/7/2018,188.18,21451790,190.75,190.97,186.77,4.199999999999989,2.569999999999993,192.32714285714286,195.90571428571428,196.2304761904762,3.1820209211969126,4.145240012574191
1275,6/6/2018,191.34,22500160,191.03,192.53,189.11,3.4199999999999875,-0.3100000000000023,191.68285714285713,195.35857142857142,195.6642857142857,2.7811790922081827,3.9487448276923662
1276,6/5/2018,192.94,15059480,194.3,195.0,192.62,2.3799999999999955,1.3600000000000136,191.12999999999997,195.11499999999998,195.40190476190475,1.8056854654340333,3.9374326902713874
1277,6/4/2018,193.28,18881330,191.84,193.98,191.47,2.509999999999991,-1.4399999999999977,191.25428571428574,194.5107142857143,195.42809523809524,1.9338636382920307,3.9205645244553446
1278,6/1/2018,193.99,17278520,193.07,194.55,192.07,2.480000000000018,-0.9200000000000159,191.48142857142858,193.97428571428574,195.26761904761904,2.1698419955824964,3.9064791113687867
1279,5/31/2018,191.78,30727790,187.87,192.72,187.48,5.240000000000009,-3.9099999999999966,191.5157142857143,193.24428571428572,195.14666666666668,2.172815816287165,3.9759896042714926
1280,5/30/2018,187.67,13636820,186.54,188.0,185.25,2.75,-1.1299999999999955,191.31142857142854,192.54285714285714,194.73904761904762,2.482890980113116,4.286068017141215
1281,5/29/2018,185.74,16348650,184.34,186.81,183.71,3.0999999999999943,-1.4000000000000057,190.96285714285713,191.64499999999998,194.25809523809522,3.092273782014972,4.702768991819407
1282,5/25/2018,184.92,10730560,186.02,186.33,184.45,1.8800000000000239,1.1000000000000227,190.04571428571427,190.8642857142857,193.58761904761903,3.826634104733583,4.987959407168547
1283,5/24/2018,185.93,11628050,185.88,186.8,185.03,1.7700000000000102,-0.05000000000001137,189.04428571428573,190.08714285714288,193.09142857142857,3.860072784915489,5.212642598249488
1284,5/23/2018,186.9,16594310,182.5,186.91,182.18,4.72999999999999,-4.400000000000006,188.13285714285712,189.69357142857143,192.3847619047619,3.4215674492268424,4.982378567553727
1285,5/22/2018,183.8,12267860,184.93,185.42,183.43,1.9899999999999807,1.1299999999999955,186.67714285714285,189.07928571428573,191.54190476190476,2.578001256066,4.8588780793943585
1286,5/21/2018,184.49,13078810,183.77,185.3,183.13,2.170000000000016,-0.7199999999999989,185.6357142857143,188.57571428571433,190.70809523809527,1.3557882964722638,4.460557833995575
1287,5/18/2018,182.68,13066220,183.49,184.19,182.61,1.579999999999984,0.8100000000000023,184.92285714285714,188.11714285714285,190.00285714285715,1.418317245757939,4.505236001422651
1288,5/17/2018,183.76,14695830,182.68,184.06,182.22,1.8400000000000034,-1.079999999999984,184.64000000000001,187.80142857142854,189.31,1.4256109801617591,4.276836447649542
1289,5/16/2018,183.2,16842080,183.7,184.32,182.66,1.6599999999999966,0.5,184.3942857142857,187.22,188.70761904761906,1.5147481324806045,4.199803453444313
1290,5/15/2018,184.32,15409930,184.88,185.29,183.2,2.0900000000000034,0.5600000000000023,184.16428571428568,186.6042857142857,188.11285714285714,1.3566853865901427,3.866141672069883
1291,5/14/2018,186.64,15480030,187.71,187.86,186.2,1.660000000000025,1.0700000000000216,184.12714285714287,186.13000000000002,187.83809523809526,1.270101233346857,3.7487299436502677
1292,5/11/2018,186.99,21197800,184.85,188.32,184.18,4.139999999999986,-2.140000000000015,184.58285714285714,185.62999999999997,187.5804761904762,1.6489462725070878,3.602596946904937
1293,5/10/2018,185.53,20931530,183.15,186.13,182.5,3.6299999999999955,-2.3799999999999955,184.73142857142855,185.18357142857144,187.29428571428573,1.6856297396339868,3.509848389066085
1294,5/9/2018,182.66,23266280,179.67,183.01,178.78,4.22999999999999,-2.990000000000009,184.72857142857146,184.82571428571427,186.98761904761903,1.6896984797507173,3.623684457504986
1295,5/8/2018,178.92,15482580,178.25,179.04,177.11,1.9299999999999784,-0.6699999999999875,184.03714285714287,184.33857142857144,186.54666666666668,2.786435681944959,4.013746794863574
1296,5/7/2018,177.97,18302910,177.35,179.5,177.17,2.3300000000000125,-0.6200000000000045,183.29,183.84214285714285,185.91,3.6236997668258444,4.267752335825551
1297,5/4/2018,176.61,17668270,173.08,176.98,173.06,3.9199999999999875,-3.530000000000001,182.18857142857146,183.17642857142854,185.13238095238097,4.3561582025690955,4.408201339272479
1298,5/3/2018,174.02,23908500,175.13,176.12,172.12,4.0,1.1099999999999852,180.3857142857143,182.2564285714286,184.2152380952381,4.79609166282238,4.626456115691692
1299,5/2/2018,176.07,29812020,174.25,178.08,174.2,3.880000000000024,-1.8199999999999932,178.82571428571427,181.70428571428573,183.36190476190475,3.9997618976880687,4.379435601812325
1300,5/1/2018,173.86,26001150,172.0,174.02,170.23,3.7900000000000205,-1.8600000000000136,177.15857142857143,180.94499999999996,182.50857142857143,3.061695764194428,4.402949336193659
1301,4/30/2018,172.0,20662060,173.79,175.72,171.71,4.009999999999991,1.789999999999992,175.63571428571427,180.18214285714288,181.76238095238097,2.4615500343353984,4.7948732045346745
1302,4/27/2018,173.59,29773640,176.81,177.1,172.6,4.5,3.219999999999999,174.87428571428572,179.4557142857143,181.18380952380954,2.069435165660278,5.01872939715328
1303,4/26/2018,174.16,77391810,173.22,176.27,170.8,5.469999999999999,-0.9399999999999977,174.32999999999998,178.81,180.67142857142858,1.5571555264146941,5.165338600429677
1304,4/25/2018,159.69,38451590,160.15,161.06,156.19,4.8700000000000045,0.46000000000000796,171.91285714285712,177.0507142857143,179.42190476190476,5.519383160852788,6.757938753083116
1305,4/24/2018,159.69,34981150,165.43,166.1,158.19,7.909999999999997,5.740000000000009,169.8657142857143,175.12571428571428,178.1261904761905,7.052235714406257,7.783201446824539
1306,4/23/2018,165.84,22894510,167.27,168.45,165.09,3.359999999999985,1.4300000000000068,168.4042857142857,173.615,177.2709523809524,6.597562320399085,8.108522618058492
1307,4/20/2018,166.28,18917050,167.79,168.43,165.81,2.6200000000000045,1.509999999999991,167.32142857142858,172.23999999999998,176.4038095238095,6.160447571876366,8.27000149708887
1308,4/19/2018,168.1,21921120,166.2,168.33,165.2,3.130000000000024,-1.9000000000000057,166.7642857142857,171.20000000000002,175.7095238095238,5.834537562785306,8.328560785745182
1309,4/18/2018,166.36,20248580,166.88,168.12,165.77,2.3499999999999943,0.5199999999999818,165.73142857142855,170.30285714285714,174.88095238095238,5.005937902715159,8.353097572012848
1310,4/17/2018,168.66,21986820,165.83,169.0,165.66,3.3400000000000034,-2.829999999999984,164.94571428571427,169.63785714285717,174.18857142857144,3.7320854632348963,8.230769274927525
1311,4/16/2018,164.83,17951530,165.73,165.78,163.39,2.390000000000015,0.8999999999999773,165.68,168.79642857142858,173.2604761904762,2.949220235948144,8.129451688881185
1312,4/13/2018,164.52,19450140,164.58,165.7,163.77,1.9299999999999784,0.060000000000002274,166.37000000000003,168.11785714285716,172.20714285714286,1.5448948184665583,7.732542365129348
1313,4/12/2018,163.87,38195140,166.98,167.45,163.1,4.349999999999994,3.109999999999985,166.0885714285714,167.24642857142857,171.10619047619048,1.8136007331198691,7.146206319569418
1314,4/11/2018,166.32,56011860,165.36,168.65,163.25,5.400000000000006,-0.9599999999999795,166.09428571428572,166.70785714285716,170.19142857142856,1.8143672647933955,6.39786705528431
1315,4/10/2018,165.04,58051080,157.93,165.98,157.01,8.969999999999999,-7.109999999999985,165.65714285714284,166.21071428571426,169.35238095238097,1.6074069624657077,5.809225339713452
1316,4/9/2018,157.93,34671420,157.82,160.53,156.04,4.490000000000009,-0.11000000000001364,164.45285714285714,165.09214285714285,168.35285714285715,3.2803745430949465,5.885972428454082
1317,4/6/2018,157.2,41397190,157.73,161.42,156.81,4.609999999999985,0.5300000000000011,162.81571428571428,163.8807142857143,167.36380952380955,3.6675916582356614,5.934002423479059
1318,4/5/2018,159.34,41138460,161.56,161.58,156.65,4.930000000000007,2.219999999999999,162.03142857142856,163.8557142857143,166.54142857142855,3.751108407637263,5.783315040449872
1319,4/4/2018,155.1,49542320,152.03,155.56,150.51,5.050000000000011,-3.069999999999993,160.68571428571428,163.52785714285716,165.6404761904762,4.351244485381593,6.028540019097152
1320,4/3/2018,156.11,42518400,156.55,157.39,150.81,6.579999999999984,0.4399999999999977,159.57714285714286,162.83285714285714,164.69,4.393080598281159,5.873454690380389
1321,4/2/2018,155.39,36715460,157.81,159.2,154.11,5.089999999999975,2.420000000000016,158.0157142857143,162.05500000000004,163.8104761904762,3.4349811117727214,5.814231227071763
1322,3/29/2018,159.79,59266330,155.15,161.42,154.14,7.280000000000001,-4.639999999999986,157.26571428571427,161.46142857142857,163.22904761904763,1.855827372962457,5.559237272105847
1323,3/28/2018,153.03,59803800,151.65,155.88,150.8,5.079999999999984,-1.3799999999999955,156.56571428571428,160.5092857142857,162.25,2.406053872679914,5.452725923788216
1324,3/27/2018,152.22,77468330,156.31,162.85,150.75,12.099999999999994,4.090000000000003,155.8542857142857,159.335,161.20523809523812,2.8773416964690384,5.150121958791706
1325,3/26/2018,160.06,125971800,160.82,161.1,149.02,12.079999999999984,0.7599999999999909,155.95714285714286,158.99428571428572,161.22285714285715,3.0314557245105367,5.1453096533176454
1326,3/23/2018,159.39,53478870,165.44,167.1,159.02,8.079999999999984,6.050000000000011,156.57,158.62785714285715,161.20857142857145,3.2547145292343855,5.150192506799643
1327,3/22/2018,164.89,73554350,166.13,170.27,163.72,6.550000000000011,1.240000000000009,157.8242857142857,158.70071428571427,161.16333333333333,4.501058605658115,5.111504018709725
1328,3/21/2018,169.39,106166700,164.8,173.4,163.3,10.099999999999994,-4.589999999999975,159.8242857142857,158.92000000000002,161.31142857142856,6.07449821561956,5.308420938197642
1329,3/20/2018,168.15,129654100,167.47,170.2,161.95,8.25,-0.6800000000000068,161.01857142857145,159.14214285714283,161.3138095238095,6.840191100097186,5.311628259004676
1330,3/19/2018,172.56,87171850,177.01,177.17,170.06,7.109999999999985,4.449999999999989,163.8085714285714,160.18714285714285,161.60904761904763,7.019352839531829,5.759558060092044
1331,3/16/2018,185.09,23699600,184.49,185.33,183.41,1.920000000000016,-0.5999999999999943,168.50428571428571,162.1792857142857,162.39142857142855,8.754846005016246,7.590239973617092
1332,3/15/2018,183.86,15638830,183.24,184.0,182.19,1.8100000000000023,-0.6200000000000045,171.9042857142857,163.9307142857143,163.29761904761904,9.517142178102054,8.916117375156674
1333,3/14/2018,184.19,16814350,182.6,184.25,181.85,2.4000000000000057,-1.5900000000000034,175.44714285714286,166.00857142857143,164.2342857142857,8.65952792071431,10.016277038612554
1334,3/13/2018,181.88,17873720,185.61,185.99,181.11,4.8799999999999955,3.730000000000018,177.8742857142857,167.84928571428574,165.09190476190477,7.512387230758544,10.729186650926865
1335,3/12/2018,184.76,15194040,185.23,186.1,184.22,1.8799999999999955,0.46999999999999886,180.07000000000002,169.94714285714284,165.97,6.834929894795155,11.557340957155793
1336,3/9/2018,185.23,18187880,183.91,185.51,183.21,2.299999999999983,-1.3199999999999932,182.51,171.7642857142857,166.93142857142857,4.5306658819015295,12.292505963272637
1337,3/8/2018,182.34,16920570,183.56,184.4,181.45,2.950000000000017,1.2199999999999989,183.90714285714287,173.85785714285717,168.09380952380954,1.3243830549659907,12.550176682495545
1338,3/7/2018,183.71,19007100,178.74,183.82,178.07,5.75,-4.969999999999999,183.71,176.10714285714286,169.35619047619048,1.2173468418755105,12.731581392814265
